"ID";"age";"job";"marital";"education";"default";"balance";"housing";"loan";"contact"
6626;57;"services";"divorced";"secondary";"no";-752;"yes";"no";"unknown"
10443;48;"management";"divorced";"tertiary";"no";503;"no";"yes";"unknown"
32202;33;"services";"married";"secondary";"no";1397;"yes";"no";"cellular"
37794;29;"admin.";"married";"secondary";"no";1761;"yes";"yes";"cellular"
34944;27;"blue-collar";"single";"secondary";"yes";-233;"yes";"no";"cellular"
4533;34;"services";"single";"tertiary";"no";371;"no";"no";"unknown"
5193;48;"management";"married";"tertiary";"no";4191;"no";"no";"unknown"
34005;32;"technician";"single";"tertiary";"no";696;"no";"yes";"cellular"
11795;47;"services";"divorced";"secondary";"no";287;"no";"no";"unknown"
2765;35;"technician";"married";"secondary";"no";692;"yes";"yes";"unknown"
42689;30;"management";"single";"tertiary";"no";720;"no";"no";"cellular"
15535;44;"blue-collar";"married";"primary";"no";582;"no";"no";"cellular"
7471;32;"management";"single";"tertiary";"no";406;"no";"no";"unknown"
8414;30;"services";"married";"secondary";"no";227;"no";"yes";"unknown"
2771;41;"technician";"married";"secondary";"no";102;"yes";"yes";"unknown"
20384;30;"technician";"single";"secondary";"no";3927;"yes";"no";"cellular"
26695;59;"retired";"married";"secondary";"no";2467;"no";"no";"cellular"
14940;31;"admin.";"married";"secondary";"no";5;"yes";"yes";"cellular"
12100;45;"unknown";"married";"secondary";"no";11285;"no";"no";"unknown"
16805;33;"technician";"divorced";"secondary";"no";791;"yes";"no";"cellular"
26933;31;"admin.";"married";"secondary";"no";3540;"yes";"no";"cellular"
30589;29;"unemployed";"single";"tertiary";"no";111;"no";"no";"cellular"
21361;56;"admin.";"divorced";"secondary";"no";985;"no";"yes";"cellular"
32948;35;"management";"married";"tertiary";"no";451;"yes";"no";"cellular"
34568;42;"management";"married";"tertiary";"no";3718;"yes";"no";"cellular"
39155;26;"blue-collar";"single";"primary";"no";-887;"yes";"no";"cellular"
42475;47;"management";"single";"tertiary";"no";4402;"no";"no";"telephone"
4068;45;"blue-collar";"married";"secondary";"no";1124;"yes";"no";"unknown"
42589;30;"housemaid";"single";"tertiary";"no";3185;"yes";"no";"cellular"
19515;52;"admin.";"married";"unknown";"no";635;"no";"no";"cellular"
10985;30;"services";"married";"unknown";"no";4471;"yes";"no";"unknown"
29018;51;"technician";"divorced";"tertiary";"no";3962;"yes";"no";"cellular"
32705;53;"blue-collar";"married";"primary";"no";2018;"yes";"yes";"cellular"
30118;26;"student";"single";"secondary";"no";1510;"no";"no";"telephone"
9308;39;"blue-collar";"married";"primary";"no";3127;"yes";"yes";"unknown"
44566;61;"retired";"married";"secondary";"no";523;"no";"no";"cellular"
13716;54;"management";"divorced";"tertiary";"no";0;"no";"yes";"cellular"
29169;55;"self-employed";"divorced";"secondary";"no";1530;"no";"no";"cellular"
44981;32;"admin.";"married";"secondary";"no";1229;"no";"no";"cellular"
33650;38;"services";"divorced";"primary";"no";0;"yes";"no";"cellular"
16221;50;"services";"married";"secondary";"no";2362;"yes";"yes";"cellular"
14202;58;"management";"married";"primary";"no";2769;"yes";"no";"cellular"
31460;32;"technician";"single";"tertiary";"no";392;"yes";"no";"cellular"
40058;36;"unemployed";"married";"secondary";"no";352;"yes";"no";"cellular"
40220;31;"management";"single";"tertiary";"no";5205;"no";"no";"cellular"
28310;48;"self-employed";"married";"tertiary";"no";0;"no";"no";"cellular"
17925;42;"services";"single";"unknown";"no";974;"no";"no";"cellular"
38197;32;"management";"single";"tertiary";"no";-252;"yes";"no";"cellular"
34161;54;"technician";"married";"secondary";"no";0;"no";"no";"telephone"
6285;32;"admin.";"married";"secondary";"no";-370;"yes";"no";"unknown"
16976;39;"self-employed";"married";"tertiary";"no";1492;"yes";"no";"cellular"
34037;25;"admin.";"single";"secondary";"no";483;"no";"yes";"cellular"
4473;31;"admin.";"single";"secondary";"no";78;"no";"no";"unknown"
36874;39;"management";"married";"tertiary";"no";1425;"yes";"no";"cellular"
26774;34;"blue-collar";"married";"primary";"no";1524;"yes";"no";"cellular"
10337;45;"housemaid";"divorced";"primary";"no";221;"no";"no";"unknown"
17606;42;"self-employed";"married";"secondary";"no";2130;"yes";"yes";"cellular"
26572;31;"entrepreneur";"single";"tertiary";"no";627;"no";"no";"cellular"
6764;26;"blue-collar";"single";"primary";"no";230;"yes";"no";"unknown"
5787;26;"blue-collar";"married";"secondary";"no";245;"yes";"no";"unknown"
43440;29;"technician";"single";"tertiary";"no";218;"yes";"no";"cellular"
16850;55;"management";"married";"tertiary";"no";149;"no";"yes";"telephone"
35064;30;"services";"single";"secondary";"no";346;"yes";"no";"cellular"
1233;42;"technician";"married";"secondary";"no";0;"yes";"no";"unknown"
18426;47;"blue-collar";"married";"secondary";"no";846;"yes";"no";"cellular"
573;41;"blue-collar";"single";"primary";"yes";-137;"yes";"yes";"unknown"
44524;30;"admin.";"married";"secondary";"no";590;"no";"no";"cellular"
9320;35;"housemaid";"single";"secondary";"no";1015;"yes";"no";"unknown"
29032;40;"blue-collar";"married";"secondary";"no";123;"yes";"no";"cellular"
33279;37;"services";"single";"secondary";"no";99;"yes";"yes";"cellular"
30741;32;"management";"single";"tertiary";"no";2770;"no";"no";"telephone"
19907;42;"technician";"married";"tertiary";"no";-805;"no";"no";"cellular"
28963;48;"blue-collar";"single";"secondary";"no";-269;"no";"no";"cellular"
32199;59;"management";"divorced";"tertiary";"no";893;"yes";"no";"cellular"
20428;37;"management";"married";"secondary";"no";0;"no";"no";"cellular"
22310;49;"blue-collar";"married";"primary";"no";1898;"no";"no";"cellular"
18751;51;"services";"married";"secondary";"no";7;"yes";"no";"cellular"
35032;32;"blue-collar";"married";"secondary";"no";130;"yes";"no";"cellular"
36759;28;"housemaid";"single";"secondary";"no";1;"yes";"no";"cellular"
1724;28;"management";"single";"tertiary";"no";3285;"yes";"no";"unknown"
17442;26;"blue-collar";"single";"secondary";"yes";-685;"yes";"yes";"cellular"
27113;42;"technician";"married";"secondary";"no";3228;"no";"no";"cellular"
12677;34;"services";"married";"secondary";"no";295;"yes";"yes";"cellular"
32640;41;"admin.";"married";"secondary";"no";1010;"yes";"no";"cellular"
24996;34;"entrepreneur";"single";"tertiary";"yes";1709;"no";"yes";"cellular"
32677;36;"blue-collar";"single";"secondary";"no";275;"yes";"no";"cellular"
21052;30;"management";"single";"secondary";"no";1299;"no";"no";"cellular"
28519;31;"blue-collar";"single";"tertiary";"no";403;"no";"no";"cellular"
9139;58;"admin.";"married";"unknown";"no";4318;"no";"no";"unknown"
36890;45;"self-employed";"divorced";"tertiary";"no";963;"yes";"no";"cellular"
17506;34;"blue-collar";"married";"secondary";"no";156;"yes";"no";"cellular"
11326;42;"housemaid";"married";"primary";"no";1371;"no";"no";"unknown"
31884;49;"admin.";"married";"secondary";"no";909;"yes";"no";"cellular"
32315;36;"admin.";"single";"secondary";"no";1414;"yes";"no";"cellular"
14153;37;"entrepreneur";"married";"tertiary";"no";986;"no";"no";"cellular"
35452;36;"management";"single";"tertiary";"no";243;"yes";"no";"cellular"
8703;44;"unemployed";"married";"secondary";"yes";-505;"yes";"no";"unknown"
4692;27;"blue-collar";"single";"unknown";"no";89;"yes";"no";"unknown"
22297;54;"management";"married";"tertiary";"no";1090;"no";"no";"cellular"
38698;35;"technician";"single";"tertiary";"no";13460;"yes";"no";"cellular"
21987;35;"technician";"single";"secondary";"no";0;"no";"no";"cellular"
16411;29;"blue-collar";"married";"unknown";"yes";163;"yes";"yes";"cellular"
4315;55;"blue-collar";"married";"secondary";"no";212;"yes";"no";"unknown"
2577;51;"technician";"married";"secondary";"no";12061;"yes";"no";"unknown"
16583;34;"management";"single";"tertiary";"no";0;"no";"no";"cellular"
505;41;"blue-collar";"married";"secondary";"no";946;"yes";"no";"unknown"
24073;36;"management";"married";"tertiary";"no";2415;"yes";"no";"telephone"
40737;18;"student";"single";"primary";"no";1944;"no";"no";"telephone"
10241;41;"self-employed";"single";"tertiary";"no";1755;"no";"no";"unknown"
20387;34;"management";"married";"tertiary";"no";828;"no";"yes";"cellular"
43771;31;"unemployed";"single";"secondary";"no";2616;"no";"no";"cellular"
10669;59;"services";"married";"primary";"no";31;"no";"no";"unknown"
43580;41;"unemployed";"married";"tertiary";"no";0;"no";"no";"cellular"
13066;35;"self-employed";"married";"tertiary";"no";0;"no";"no";"cellular"
25371;47;"management";"divorced";"tertiary";"no";0;"yes";"yes";"cellular"
21233;60;"retired";"married";"secondary";"no";7;"no";"yes";"cellular"
27965;31;"management";"single";"tertiary";"no";288;"no";"no";"cellular"
10228;37;"blue-collar";"married";"primary";"no";587;"no";"no";"unknown"
26321;31;"unemployed";"single";"unknown";"no";167;"no";"no";"cellular"
4520;38;"services";"married";"secondary";"no";434;"yes";"no";"unknown"
21741;52;"technician";"married";"secondary";"no";-240;"no";"no";"cellular"
11379;57;"retired";"single";"secondary";"no";630;"no";"no";"unknown"
42102;38;"technician";"married";"tertiary";"no";732;"no";"no";"cellular"
3982;30;"management";"single";"tertiary";"no";5;"no";"no";"unknown"
13703;32;"services";"married";"secondary";"no";983;"yes";"no";"cellular"
33262;28;"blue-collar";"single";"secondary";"no";1011;"yes";"no";"cellular"
26982;36;"self-employed";"married";"tertiary";"no";12132;"no";"no";"telephone"
23557;34;"unemployed";"single";"tertiary";"no";786;"no";"no";"cellular"
39413;26;"student";"single";"secondary";"no";620;"no";"no";"cellular"
36605;50;"unemployed";"married";"primary";"no";289;"yes";"no";"cellular"
36724;49;"entrepreneur";"married";"secondary";"no";89;"yes";"no";"cellular"
21484;38;"technician";"married";"tertiary";"no";216;"no";"no";"cellular"
5416;55;"technician";"married";"tertiary";"no";440;"no";"no";"unknown"
16638;38;"entrepreneur";"married";"secondary";"no";593;"yes";"yes";"cellular"
29830;43;"unemployed";"married";"secondary";"no";553;"no";"no";"telephone"
4279;47;"blue-collar";"married";"primary";"no";146;"yes";"yes";"unknown"
16598;26;"admin.";"married";"secondary";"no";8;"yes";"yes";"cellular"
3652;51;"blue-collar";"married";"unknown";"no";2547;"yes";"no";"unknown"
23471;44;"technician";"married";"secondary";"no";-102;"no";"yes";"cellular"
43710;32;"student";"single";"unknown";"no";376;"no";"no";"cellular"
16510;50;"retired";"married";"primary";"no";14;"no";"yes";"telephone"
36986;40;"blue-collar";"married";"unknown";"no";87;"yes";"no";"cellular"
26754;41;"blue-collar";"married";"primary";"no";2585;"no";"no";"telephone"
20703;55;"housemaid";"married";"primary";"no";0;"no";"no";"cellular"
5733;40;"blue-collar";"married";"secondary";"no";193;"yes";"yes";"unknown"
6300;33;"management";"divorced";"tertiary";"no";723;"yes";"no";"unknown"
15345;35;"technician";"married";"secondary";"no";513;"yes";"no";"cellular"
8041;35;"housemaid";"single";"tertiary";"no";608;"yes";"yes";"unknown"
40686;57;"retired";"married";"secondary";"no";168;"no";"no";"cellular"
19941;30;"unemployed";"married";"secondary";"no";221;"no";"no";"cellular"
3516;58;"blue-collar";"married";"primary";"no";3501;"yes";"no";"unknown"
15449;60;"retired";"married";"primary";"no";949;"no";"yes";"telephone"
42418;28;"student";"single";"unknown";"no";78;"no";"no";"cellular"
17389;30;"self-employed";"single";"tertiary";"no";253;"yes";"no";"cellular"
24396;34;"admin.";"single";"secondary";"no";0;"yes";"no";"cellular"
40847;36;"management";"married";"tertiary";"no";539;"no";"no";"cellular"
20188;49;"services";"married";"secondary";"no";112;"no";"no";"cellular"
8893;37;"unemployed";"single";"secondary";"no";1354;"yes";"no";"unknown"
44436;34;"admin.";"married";"tertiary";"no";79;"yes";"no";"cellular"
29192;46;"services";"divorced";"unknown";"no";973;"no";"no";"cellular"
1812;39;"services";"married";"secondary";"no";304;"yes";"yes";"unknown"
5423;29;"management";"single";"tertiary";"no";368;"yes";"no";"unknown"
15616;31;"housemaid";"married";"secondary";"no";0;"yes";"no";"cellular"
37343;34;"unemployed";"married";"secondary";"no";0;"yes";"no";"cellular"
7215;40;"technician";"single";"primary";"no";340;"yes";"no";"unknown"
28924;38;"blue-collar";"married";"secondary";"no";168;"no";"yes";"cellular"
735;35;"services";"married";"secondary";"no";109;"yes";"no";"unknown"
16021;30;"management";"single";"tertiary";"no";14;"no";"yes";"cellular"
22495;30;"management";"married";"tertiary";"no";696;"no";"no";"cellular"
33224;33;"blue-collar";"single";"primary";"no";910;"yes";"no";"cellular"
3604;31;"admin.";"single";"secondary";"no";358;"yes";"no";"unknown"
916;43;"admin.";"single";"secondary";"no";140;"yes";"no";"unknown"
17268;26;"technician";"married";"tertiary";"no";-385;"yes";"no";"cellular"
10515;59;"blue-collar";"married";"secondary";"yes";-918;"yes";"no";"unknown"
36196;55;"blue-collar";"married";"secondary";"no";2059;"yes";"no";"cellular"
494;55;"unemployed";"married";"tertiary";"no";5345;"no";"no";"unknown"
6656;41;"management";"married";"primary";"no";-679;"yes";"yes";"unknown"
20813;50;"management";"married";"tertiary";"no";4;"no";"no";"cellular"
7587;26;"technician";"single";"tertiary";"no";686;"yes";"no";"unknown"
2598;44;"technician";"single";"tertiary";"no";607;"yes";"no";"unknown"
1611;29;"services";"single";"secondary";"no";473;"yes";"yes";"unknown"
8025;32;"management";"single";"unknown";"no";3044;"yes";"no";"unknown"
12427;33;"services";"married";"secondary";"no";740;"no";"yes";"unknown"
828;35;"blue-collar";"married";"secondary";"no";527;"yes";"yes";"unknown"
16526;30;"self-employed";"married";"unknown";"no";1712;"no";"no";"cellular"
2372;37;"admin.";"married";"secondary";"no";36;"yes";"no";"unknown"
34104;54;"management";"married";"unknown";"no";527;"yes";"no";"cellular"
24307;52;"management";"married";"tertiary";"no";2063;"yes";"no";"cellular"
41956;33;"services";"divorced";"secondary";"no";2411;"yes";"no";"cellular"
20916;44;"management";"divorced";"tertiary";"no";3321;"no";"no";"cellular"
10251;48;"blue-collar";"married";"primary";"no";3304;"no";"no";"unknown"
41287;70;"retired";"married";"secondary";"no";1853;"no";"no";"telephone"
11108;37;"blue-collar";"single";"secondary";"no";415;"no";"no";"unknown"
36181;56;"technician";"married";"secondary";"no";150;"yes";"yes";"cellular"
2476;44;"blue-collar";"married";"primary";"no";23;"yes";"no";"unknown"
23240;44;"management";"single";"tertiary";"no";639;"no";"no";"cellular"
35989;44;"technician";"divorced";"secondary";"no";177;"yes";"no";"cellular"
10609;50;"blue-collar";"divorced";"primary";"no";4882;"yes";"no";"unknown"
41515;51;"unemployed";"married";"secondary";"no";1416;"no";"no";"cellular"
22018;39;"management";"married";"tertiary";"no";208;"no";"no";"cellular"
25363;49;"self-employed";"single";"tertiary";"no";-341;"no";"yes";"cellular"
15026;40;"services";"married";"secondary";"no";518;"no";"no";"telephone"
32273;43;"blue-collar";"married";"unknown";"no";1123;"yes";"no";"cellular"
6766;42;"technician";"married";"secondary";"no";-1310;"yes";"yes";"unknown"
12777;51;"technician";"married";"secondary";"no";1327;"no";"no";"cellular"
30815;32;"unemployed";"single";"unknown";"no";4;"no";"no";"cellular"
44973;36;"technician";"single";"secondary";"no";12264;"no";"no";"cellular"
35658;33;"technician";"single";"secondary";"no";3806;"yes";"no";"cellular"
6892;40;"technician";"married";"secondary";"no";-312;"yes";"no";"unknown"
22010;47;"technician";"married";"secondary";"no";52;"no";"no";"cellular"
12071;57;"retired";"married";"secondary";"no";1794;"no";"yes";"unknown"
29232;33;"entrepreneur";"married";"tertiary";"no";606;"yes";"no";"cellular"
29967;40;"self-employed";"married";"tertiary";"no";1498;"no";"no";"cellular"
11140;39;"blue-collar";"married";"secondary";"no";39;"yes";"no";"unknown"
1236;37;"blue-collar";"single";"secondary";"no";134;"yes";"no";"unknown"
30533;31;"blue-collar";"married";"primary";"no";1738;"no";"no";"telephone"
18797;37;"blue-collar";"married";"secondary";"no";2066;"yes";"yes";"cellular"
23669;45;"self-employed";"married";"secondary";"no";396;"no";"no";"cellular"
39917;32;"management";"married";"secondary";"no";625;"yes";"no";"cellular"
30760;34;"technician";"married";"secondary";"no";904;"no";"no";"cellular"
41775;31;"self-employed";"married";"secondary";"no";581;"yes";"no";"cellular"
26634;36;"blue-collar";"married";"primary";"no";21;"no";"no";"telephone"
3996;53;"blue-collar";"married";"secondary";"no";2;"yes";"no";"unknown"
43833;83;"retired";"divorced";"primary";"no";0;"no";"no";"telephone"
26847;56;"technician";"single";"secondary";"no";1437;"yes";"no";"cellular"
14615;40;"blue-collar";"married";"secondary";"no";299;"yes";"no";"cellular"
24815;48;"self-employed";"married";"tertiary";"no";16;"yes";"yes";"cellular"
38081;42;"services";"married";"secondary";"no";154;"yes";"no";"telephone"
30916;36;"self-employed";"married";"secondary";"no";1245;"yes";"no";"cellular"
32438;27;"technician";"single";"secondary";"no";639;"yes";"no";"cellular"
35193;33;"admin.";"married";"secondary";"no";-370;"yes";"no";"cellular"
