"ID";"day";"month";"duration";"campaign";"y"
39447;25;"may";354;1;"no"
9593;6;"jun";42;1;"no"
33778;23;"apr";201;1;"no"
22821;25;"aug";272;6;"no"
1356;8;"may";982;1;"no"
24425;17;"nov";77;2;"no"
17717;29;"jul";369;2;"no"
42893;4;"feb";79;2;"no"
36643;12;"may";399;1;"no"
32113;15;"apr";282;2;"yes"
37777;14;"may";135;1;"no"
16424;23;"jul";166;1;"no"
23145;26;"aug";75;3;"no"
44939;6;"oct";541;1;"no"
41082;14;"aug";203;5;"no"
42344;24;"nov";141;2;"no"
26294;20;"nov";91;1;"no"
7864;30;"may";189;5;"no"
35350;7;"may";155;1;"no"
24824;18;"nov";84;2;"no"
35411;7;"may";121;2;"no"
30962;9;"feb";297;7;"no"
23274;27;"aug";157;6;"no"
7316;29;"may";161;1;"no"
11849;20;"jun";591;6;"no"
15248;17;"jul";230;5;"no"
44061;1;"jul";302;2;"no"
16327;23;"jul";375;8;"no"
10788;17;"jun";256;1;"no"
8161;2;"jun";230;3;"yes"
27413;21;"nov";222;6;"no"
22876;25;"aug";366;3;"yes"
7706;30;"may";371;2;"no"
10553;16;"jun";64;3;"no"
38828;18;"may";380;1;"no"
26157;20;"nov";118;3;"no"
8115;2;"jun";389;1;"no"
7977;2;"jun";150;3;"no"
755;6;"may";126;2;"no"
17818;29;"jul";308;3;"no"
17571;29;"jul";165;2;"no"
23730;28;"aug";95;4;"no"
40208;8;"jun";243;4;"yes"
29833;4;"feb";736;1;"yes"
5576;23;"may";1392;2;"yes"
1041;7;"may";198;2;"no"
10237;11;"jun";274;2;"no"
1994;9;"may";185;2;"no"
39650;26;"may";245;3;"no"
41106;17;"aug";156;1;"no"
23622;28;"aug";18;15;"no"
23362;27;"aug";33;2;"no"
21635;19;"aug";1241;3;"no"
32826;17;"apr";202;2;"no"
28304;29;"jan";220;2;"no"
4641;20;"may";650;3;"yes"
7384;29;"may";166;5;"no"
38056;14;"may";493;5;"no"
39789;1;"jun";781;1;"yes"
44520;11;"aug";237;1;"yes"
14136;11;"jul";314;2;"no"
10068;11;"jun";484;5;"no"
23355;27;"aug";37;3;"no"
37279;13;"may";197;2;"no"
30597;6;"feb";252;3;"no"
9005;5;"jun";333;2;"no"
17563;29;"jul";122;7;"no"
11530;19;"jun";232;1;"no"
28586;29;"jan";276;2;"no"
4333;19;"may";162;10;"no"
33798;23;"apr";115;16;"no"
16632;24;"jul";184;1;"no"
5775;26;"may";296;1;"no"
16869;25;"jul";102;2;"no"
11956;20;"jun";12;5;"no"
15665;21;"jul";219;1;"no"
1315;8;"may";362;1;"no"
28021;28;"jan";210;2;"no"
36237;11;"may";187;1;"no"
21060;14;"aug";423;4;"no"
33534;20;"apr";108;2;"no"
23028;26;"aug";119;6;"no"
8796;4;"jun";301;1;"no"
36591;12;"may";63;5;"no"
4049;19;"may";105;2;"no"
21867;20;"aug";98;4;"no"
17023;25;"jul";83;2;"no"
43495;19;"apr";131;2;"no"
44884;24;"sep";349;2;"no"
11673;20;"jun";42;7;"no"
44298;27;"jul";666;1;"yes"
16845;25;"jul";130;2;"no"
32492;17;"apr";252;1;"no"
2454;13;"may";27;1;"no"
1991;9;"may";244;4;"no"
44067;2;"jul";844;2;"no"
14296;14;"jul";214;3;"no"
29554;3;"feb";841;3;"no"
25366;18;"nov";240;3;"no"
36862;12;"may";234;6;"no"
6312;27;"may";35;1;"no"
33239;20;"apr";59;3;"no"
17267;28;"jul";24;14;"no"
12137;20;"jun";94;7;"no"
37757;14;"may";874;1;"yes"
28490;29;"jan";161;2;"no"
24235;17;"nov";146;1;"no"
1634;9;"may";252;4;"no"
2092;12;"may";120;2;"no"
8389;3;"jun";147;2;"no"
43842;1;"jun";516;1;"yes"
4950;21;"may";159;1;"no"
36809;12;"may";278;1;"no"
34867;6;"may";472;1;"no"
32448;16;"apr";287;1;"no"
3047;14;"may";335;1;"no"
30602;6;"feb";12;7;"no"
30027;4;"feb";418;2;"no"
295;5;"may";362;4;"no"
13121;8;"jul";130;1;"no"
11793;20;"jun";35;1;"no"
3680;16;"may";512;1;"no"
39971;3;"jun";198;1;"yes"
124;5;"may";127;2;"no"
12348;26;"jun";3183;2;"yes"
38108;15;"may";460;3;"no"
14257;14;"jul";97;2;"no"
28206;29;"jan";121;1;"no"
38501;15;"may";42;4;"no"
29827;4;"feb";270;1;"no"
32541;17;"apr";71;2;"no"
28393;29;"jan";287;1;"no"
3382;15;"may";133;1;"no"
28420;29;"jan";184;2;"no"
43441;12;"apr";284;1;"no"
45178;12;"nov";482;1;"yes"
14910;16;"jul";198;1;"no"
38770;18;"may";473;3;"yes"
12100;20;"jun";13;5;"no"
44175;14;"jul";203;1;"no"
1044;7;"may";263;1;"no"
34497;5;"may";168;2;"no"
11450;19;"jun";66;1;"no"
17543;29;"jul";156;5;"no"
2832;14;"may";1328;1;"yes"
28123;28;"jan";518;1;"no"
2825;14;"may";108;2;"no"
4377;19;"may";58;10;"no"
26022;19;"nov";188;5;"no"
10813;17;"jun";133;1;"no"
28331;29;"jan";108;1;"no"
18078;30;"jul";183;4;"no"
34049;30;"apr";228;1;"no"
27520;21;"nov";173;4;"no"
22510;22;"aug";81;4;"no"
42637;13;"jan";278;4;"no"
14773;16;"jul";64;1;"no"
8934;4;"jun";39;2;"no"
23147;26;"aug";125;2;"no"
10887;17;"jun";436;5;"no"
31183;27;"feb";192;2;"yes"
21210;18;"aug";773;4;"yes"
29400;2;"feb";556;2;"no"
30829;9;"feb";16;9;"no"
9430;6;"jun";360;2;"no"
15318;18;"jul";191;1;"no"
36886;12;"may";187;4;"no"
2590;13;"may";227;1;"no"
10918;17;"jun";226;1;"no"
5032;21;"may";38;12;"no"
32676;17;"apr";181;1;"no"
5707;26;"may";210;1;"no"
24120;4;"nov";5;1;"no"
7993;2;"jun";145;1;"no"
1639;9;"may";371;1;"no"
40547;8;"jul";315;2;"yes"
15172;17;"jul";378;7;"no"
21456;18;"aug";241;5;"no"
26933;21;"nov";441;1;"no"
3726;16;"may";114;2;"no"
22595;22;"aug";222;6;"no"
2247;12;"may";298;2;"no"
28574;29;"jan";132;2;"no"
34833;6;"may";569;2;"no"
15992;22;"jul";189;1;"no"
43545;26;"apr";1472;1;"yes"
39714;27;"may";183;2;"no"
38724;15;"may";11;7;"no"
36876;12;"may";254;4;"no"
18959;4;"aug";135;3;"no"
20340;11;"aug";248;3;"no"
39225;18;"may";566;2;"no"
35663;8;"may";440;1;"no"
45047;18;"oct";767;3;"yes"
12227;20;"jun";10;3;"no"
34730;6;"may";55;2;"no"
13547;9;"jul";175;1;"no"
3719;16;"may";103;1;"no"
9811;9;"jun";172;1;"no"
4558;20;"may";355;1;"no"
2361;13;"may";50;1;"no"
7119;29;"may";41;1;"no"
5296;23;"may";313;1;"no"
2471;13;"may";481;1;"no"
38852;18;"may";16;6;"no"
24201;17;"nov";108;1;"no"
9210;5;"jun";817;2;"yes"
24092;27;"oct";27;1;"no"
28391;29;"jan";89;2;"no"
16332;23;"jul";213;1;"no"
10277;12;"jun";410;16;"no"
6079;27;"may";85;16;"no"
12716;7;"jul";136;4;"no"
16907;25;"jul";57;5;"no"
34836;6;"may";984;1;"yes"
27701;21;"nov";71;9;"no"
14191;11;"jul";254;2;"no"
43000;11;"feb";268;1;"yes"
8822;4;"jun";563;1;"yes"
12152;20;"jun";12;3;"no"
19357;6;"aug";64;2;"no"
10744;16;"jun";295;2;"no"
11490;19;"jun";284;1;"no"
3017;14;"may";302;2;"no"
41595;16;"sep";994;3;"no"
29105;2;"feb";133;2;"no"
24786;18;"nov";155;1;"no"
11516;19;"jun";585;1;"yes"
25586;19;"nov";202;1;"no"
26920;21;"nov";116;2;"no"
35872;8;"may";154;2;"no"
5338;23;"may";391;1;"no"
44209;16;"jul";486;1;"yes"
19158;5;"aug";875;2;"yes"
17949;30;"jul";362;2;"no"
2271;12;"may";181;2;"no"
20758;13;"aug";121;2;"no"
24890;18;"nov";169;2;"no"
28153;29;"jan";391;1;"no"
42856;3;"feb";146;1;"no"
24801;18;"nov";55;1;"no"
18052;30;"jul";1078;11;"no"
10349;12;"jun";82;1;"no"
18971;4;"aug";190;3;"no"
2912;14;"may";34;1;"no"
41549;11;"sep";336;1;"no"
31304;10;"mar";93;1;"yes"
7583;30;"may";379;17;"no"
622;6;"may";87;1;"no"
18607;31;"jul";58;2;"no"
27716;27;"nov";8;1;"yes"
679;6;"may";320;1;"no"
14338;14;"jul";113;3;"no"
11280;18;"jun";297;3;"no"
14328;14;"jul";55;2;"no"
16046;22;"jul";369;2;"no"
3329;15;"may";219;1;"no"
34681;5;"may";211;2;"no"
36765;12;"may";300;3;"no"
7265;29;"may";175;1;"no"
37783;14;"may";240;1;"no"
4245;19;"may";193;6;"no"
10441;12;"jun";543;2;"no"
19456;7;"aug";301;2;"no"
37600;14;"may";21;2;"no"
15566;21;"jul";1425;2;"no"
12752;7;"jul";122;2;"no"
30056;4;"feb";331;2;"no"
33525;20;"apr";28;2;"no"
1849;9;"may";129;3;"no"
30530;5;"feb";59;2;"no"
11203;18;"jun";466;2;"no"
7936;30;"may";53;7;"no"
17781;29;"jul";808;3;"yes"
44409;4;"aug";288;1;"yes"
32331;16;"apr";76;4;"no"
17205;28;"jul";463;2;"no"
33002;17;"apr";335;2;"no"
22230;21;"aug";239;8;"no"
44719;7;"sep";179;1;"no"
256;5;"may";361;1;"no"
29345;2;"feb";69;3;"no"
28891;30;"jan";353;2;"no"
8181;2;"jun";85;8;"no"
2666;13;"may";15;11;"no"
22031;20;"aug";83;5;"no"
27513;21;"nov";459;3;"yes"
20834;13;"aug";737;4;"yes"
9121;5;"jun";237;3;"no"
2072;12;"may";29;8;"no"
34773;6;"may";14;11;"no"
2131;12;"may";1147;2;"no"
23161;26;"aug";99;6;"no"
14393;14;"jul";243;3;"no"
29457;3;"feb";149;3;"no"
31983;13;"apr";120;1;"no"
20414;12;"aug";96;2;"no"
7853;30;"may";363;7;"no"
11047;17;"jun";343;2;"no"
41397;2;"sep";140;2;"yes"
2342;13;"may";723;1;"no"
22308;21;"aug";153;3;"no"
8636;3;"jun";137;3;"no"
13565;9;"jul";91;1;"no"
41596;16;"sep";292;1;"yes"
15103;17;"jul";143;2;"no"
14778;16;"jul";133;1;"no"
29243;2;"feb";156;3;"no"
1000;7;"may";236;2;"no"
14282;14;"jul";79;3;"no"
25624;19;"nov";185;2;"no"
7045;28;"may";513;2;"no"
30387;5;"feb";29;7;"no"
38312;15;"may";416;1;"yes"
16007;22;"jul";352;3;"no"
3102;14;"may";360;2;"no"
16166;22;"jul";39;17;"no"
22924;26;"aug";958;6;"yes"
31818;8;"apr";119;1;"no"
37905;14;"may";480;2;"no"
40942;12;"aug";68;1;"no"
23230;27;"aug";114;2;"no"
12829;7;"jul";46;1;"no"
6615;28;"may";103;4;"no"
26096;19;"nov";245;4;"no"
39003;18;"may";167;1;"no"
27266;21;"nov";148;1;"no"
3541;15;"may";19;8;"no"
31682;7;"apr";837;1;"no"
2276;12;"may";299;5;"no"
1902;9;"may";116;1;"no"
21202;14;"aug";109;3;"no"
14669;15;"jul";479;1;"no"
23873;29;"aug";77;2;"no"
6415;27;"may";64;1;"no"
21042;14;"aug";414;4;"no"
4893;21;"may";249;1;"no"
31111;17;"feb";97;1;"no"
607;6;"may";92;2;"no"
22481;22;"aug";73;4;"no"
19276;6;"aug";467;2;"no"
10384;12;"jun";138;1;"no"
18858;4;"aug";79;1;"no"
15695;21;"jul";101;1;"no"
43132;24;"feb";242;2;"yes"
42073;30;"oct";176;5;"no"
42164;6;"nov";464;5;"yes"
43258;9;"mar";700;2;"yes"
33667;20;"apr";212;2;"no"
27510;21;"nov";36;2;"no"
27550;21;"nov";39;4;"no"
6985;28;"may";325;2;"no"
30067;4;"feb";184;2;"no"
23606;28;"aug";144;13;"no"
18374;31;"jul";208;2;"no"
28203;29;"jan";359;1;"no"
20263;11;"aug";165;6;"no"
3833;16;"may";42;3;"no"
16412;23;"jul";698;2;"no"
33119;20;"apr";220;1;"no"
6264;27;"may";157;1;"no"
33458;20;"apr";115;2;"no"
12307;25;"jun";281;3;"no"
12354;26;"jun";174;8;"no"
23966;29;"aug";69;21;"no"
15908;22;"jul";156;20;"no"
3122;14;"may";341;5;"no"
429;6;"may";87;1;"no"
39349;18;"may";82;4;"no"
17921;30;"jul";285;2;"no"
28058;28;"jan";224;2;"no"
6914;28;"may";612;2;"no"
34397;4;"may";157;3;"no"
38679;15;"may";117;2;"no"
29269;2;"feb";141;1;"no"
37394;13;"may";248;2;"no"
38405;15;"may";265;7;"no"
14540;15;"jul";56;4;"no"
8479;3;"jun";75;1;"no"
1509;8;"may";248;3;"no"
4903;21;"may";192;1;"no"
34711;5;"may";275;1;"no"
37989;14;"may";176;2;"no"
32759;17;"apr";126;3;"no"
22078;21;"aug";96;2;"no"
25322;18;"nov";171;1;"no"
38935;18;"may";493;1;"yes"
31813;8;"apr";167;1;"no"
2639;13;"may";788;3;"no"
40832;11;"aug";201;1;"no"
31210;2;"mar";139;5;"no"
11068;17;"jun";291;2;"no"
9571;6;"jun";322;1;"no"
31679;7;"apr";226;2;"no"
23009;26;"aug";146;2;"no"
1917;9;"may";294;2;"no"
30263;5;"feb";605;1;"no"
37908;14;"may";143;2;"no"
7014;28;"may";299;3;"no"
14337;14;"jul";297;3;"no"
33849;28;"apr";101;2;"no"
3561;15;"may";17;10;"no"
37761;14;"may";391;1;"no"
15476;18;"jul";100;4;"no"
27087;21;"nov";221;1;"no"
8148;2;"jun";658;2;"no"
18371;31;"jul";423;2;"no"
27361;21;"nov";101;1;"no"
43668;11;"may";172;5;"no"
9624;6;"jun";63;3;"no"
5015;21;"may";196;1;"no"
35502;7;"may";201;8;"no"
38272;15;"may";326;5;"yes"
12608;4;"jul";99;1;"no"
9247;5;"jun";94;4;"no"
28216;29;"jan";127;1;"no"
42736;26;"jan";196;2;"no"
27;5;"may";296;1;"no"
27462;21;"nov";59;1;"no"
36039;11;"may";67;1;"no"
33460;20;"apr";252;5;"no"
12749;7;"jul";62;4;"no"
1449;8;"may";240;3;"no"
8566;3;"jun";31;5;"no"
2716;13;"may";72;4;"no"
18276;31;"jul";283;18;"no"
14314;14;"jul";187;3;"no"
31839;8;"apr";179;2;"no"
16238;23;"jul";73;1;"no"
15603;21;"jul";130;1;"no"
12053;20;"jun";18;6;"no"
30807;6;"feb";787;3;"yes"
30883;9;"feb";36;7;"no"
38410;15;"may";693;5;"yes"
44040;30;"jun";598;4;"yes"
41897;20;"oct";59;1;"no"
44575;16;"aug";200;2;"no"
29384;2;"feb";218;3;"no"
33855;29;"apr";961;2;"yes"
3254;15;"may";374;1;"no"
21438;18;"aug";779;9;"no"
8522;3;"jun";110;2;"no"
12847;7;"jul";154;1;"no"
38004;14;"may";406;2;"no"
31592;3;"apr";1090;1;"no"
3094;14;"may";126;3;"no"
12203;20;"jun";18;2;"no"
40766;10;"aug";352;2;"no"
14331;14;"jul";183;3;"no"
5089;21;"may";96;2;"no"
21353;18;"aug";170;6;"no"
3867;16;"may";121;1;"no"
41830;15;"oct";231;1;"no"
29198;2;"feb";504;1;"no"
2755;14;"may";123;5;"no"
41334;28;"aug";255;1;"no"
25715;19;"nov";74;1;"no"
16763;24;"jul";901;2;"yes"
19590;7;"aug";119;2;"no"
9139;5;"jun";307;2;"no"
17291;28;"jul";122;6;"no"
14882;16;"jul";513;1;"no"
42782;28;"jan";167;1;"no"
43394;1;"apr";390;1;"yes"
2923;14;"may";160;1;"no"
14978;16;"jul";264;5;"no"
37386;13;"may";119;2;"no"
23807;29;"aug";120;2;"no"
15919;22;"jul";102;7;"no"
42954;9;"feb";98;1;"yes"
42911;5;"feb";65;2;"no"
9503;6;"jun";212;1;"no"
31179;27;"feb";194;1;"yes"
31085;16;"feb";91;3;"yes"
5409;23;"may";79;1;"no"
14894;16;"jul";165;5;"no"
38843;18;"may";311;1;"no"
28810;30;"jan";210;2;"no"
31691;7;"apr";424;1;"no"
7705;30;"may";184;2;"no"
12850;7;"jul";448;1;"no"
33330;20;"apr";818;2;"no"
10171;11;"jun";63;1;"no"
25482;19;"nov";375;1;"no"
567;6;"may";440;1;"no"
20659;12;"aug";252;3;"no"
28828;30;"jan";150;1;"no"
7366;29;"may";241;4;"no"
25693;19;"nov";853;1;"yes"
23787;29;"aug";65;2;"no"
36168;11;"may";106;1;"no"
32128;15;"apr";349;1;"no"
29130;2;"feb";56;1;"no"
36453;11;"may";1388;2;"yes"
28207;29;"jan";122;1;"no"
32306;16;"apr";298;4;"yes"
20413;12;"aug";219;4;"no"
4949;21;"may";649;2;"yes"
34703;5;"may";475;2;"no"
17324;28;"jul";289;5;"no"
777;7;"may";285;3;"no"
14809;16;"jul";145;4;"no"
27636;21;"nov";110;2;"no"
4225;19;"may";89;1;"no"
2376;13;"may";500;2;"no"
26406;20;"nov";183;2;"no"
11176;18;"jun";1487;1;"no"
30840;9;"feb";117;4;"no"
2223;12;"may";136;4;"no"
30502;5;"feb";226;7;"yes"
30685;6;"feb";145;1;"no"
2617;13;"may";253;2;"no"
20776;13;"aug";227;2;"no"
8713;4;"jun";622;1;"no"
7181;29;"may";544;4;"no"
10736;16;"jun";112;3;"no"
40758;10;"aug";252;1;"yes"
9349;6;"jun";80;1;"no"
23223;27;"aug";223;13;"no"
5099;21;"may";175;2;"no"
9690;6;"jun";147;1;"no"
5259;23;"may";412;6;"no"
44466;6;"aug";174;1;"yes"
31413;27;"mar";101;12;"no"
16440;23;"jul";168;1;"no"
8162;2;"jun";277;2;"no"
31052;12;"feb";89;1;"no"
6321;27;"may";93;10;"no"
38425;15;"may";123;2;"no"
26755;20;"nov";470;2;"no"
22394;22;"aug";77;9;"no"
20558;12;"aug";121;2;"no"
9746;9;"jun";226;1;"no"
28301;29;"jan";169;1;"no"
26019;19;"nov";1468;3;"yes"
6518;27;"may";127;2;"no"
17375;28;"jul";431;2;"no"
12625;4;"jul";260;3;"no"
11217;18;"jun";1812;1;"no"
11573;19;"jun";405;2;"no"
28185;29;"jan";240;1;"no"
32899;17;"apr";395;2;"no"
43583;29;"apr";152;1;"no"
12068;20;"jun";9;5;"no"
23381;27;"aug";151;8;"no"
33053;17;"apr";119;3;"no"
40051;4;"jun";125;2;"no"
2353;13;"may";276;2;"no"
5625;23;"may";260;3;"no"
36038;11;"may";55;1;"no"
40857;12;"aug";62;2;"no"
10992;17;"jun";200;2;"no"
6439;27;"may";100;2;"no"
12151;20;"jun";23;7;"no"
36361;11;"may";189;1;"no"
4428;20;"may";1882;2;"yes"
23229;27;"aug";87;4;"no"
4080;19;"may";153;1;"no"
40542;8;"jul";117;1;"no"
5041;21;"may";150;1;"no"
11765;20;"jun";27;1;"no"
28691;30;"jan";158;1;"no"
18618;31;"jul";18;9;"no"
10925;17;"jun";269;1;"no"
23097;26;"aug";39;6;"no"
34803;6;"may";19;1;"no"
1318;8;"may";102;2;"no"
40981;13;"aug";78;2;"no"
8345;2;"jun";707;14;"yes"
18874;4;"aug";130;1;"no"
29568;3;"feb";158;4;"no"
34873;6;"may";161;1;"no"
21543;19;"aug";68;2;"no"
20182;11;"aug";237;2;"no"
37933;14;"may";169;3;"no"
36369;11;"may";400;1;"no"
31576;3;"apr";939;1;"yes"
38477;15;"may";259;3;"no"
18199;30;"jul";675;3;"yes"
40119;4;"jun";1094;1;"no"
13310;8;"jul";392;2;"no"
22310;21;"aug";159;1;"no"
7916;30;"may";34;2;"no"
29144;2;"feb";164;1;"no"
23455;28;"aug";210;4;"no"
10581;16;"jun";145;1;"no"
27803;28;"jan";56;1;"no"
8199;2;"jun";187;9;"no"
29633;3;"feb";264;2;"no"
12806;7;"jul";461;1;"no"
19654;7;"aug";122;6;"no"
23628;28;"aug";12;15;"no"
8280;2;"jun";375;1;"no"
32077;14;"apr";107;3;"yes"
23899;29;"aug";235;2;"no"
40353;19;"jun";241;5;"no"
31820;8;"apr";1190;1;"yes"
8168;2;"jun";572;4;"no"
40781;10;"aug";71;1;"no"
15636;21;"jul";212;1;"no"
529;6;"may";427;1;"no"
36979;13;"may";20;2;"no"
7000;28;"may";386;3;"no"
29910;4;"feb";239;1;"no"
2455;13;"may";260;3;"no"
24253;17;"nov";96;1;"no"
20733;13;"aug";295;2;"no"
9536;6;"jun";272;2;"no"
37351;13;"may";52;4;"no"
30753;6;"feb";285;6;"no"
5963;26;"may";271;4;"no"
33337;20;"apr";132;3;"no"
39705;27;"may";165;1;"yes"
21400;18;"aug";201;4;"no"
9858;9;"jun";65;17;"no"
23686;28;"aug";15;8;"no"
36956;12;"may";456;2;"no"
17085;25;"jul";72;8;"no"
30333;5;"feb";75;2;"no"
41070;14;"aug";553;1;"no"
4541;20;"may";163;2;"no"
7543;30;"may";118;6;"no"
35608;7;"may";227;2;"no"
25733;19;"nov";998;1;"yes"
4507;20;"may";214;1;"no"
6933;28;"may";389;4;"no"
19794;8;"aug";169;2;"no"
14232;14;"jul";246;2;"no"
1238;8;"may";166;1;"no"
10877;17;"jun";64;1;"no"
40127;5;"jun";169;1;"no"
38528;15;"may";1012;3;"yes"
27179;21;"nov";306;1;"no"
14648;15;"jul";90;1;"no"
5264;23;"may";350;1;"no"
44828;17;"sep";285;3;"yes"
958;7;"may";229;3;"no"
3768;16;"may";132;1;"no"
16609;24;"jul";138;2;"no"
33145;20;"apr";267;2;"no"
32269;16;"apr";300;1;"no"
7406;29;"may";67;2;"no"
16571;24;"jul";65;1;"no"
43060;18;"feb";220;1;"yes"
39999;3;"jun";342;1;"no"
21434;18;"aug";350;6;"no"
21978;20;"aug";718;2;"yes"
300;5;"may";65;2;"no"
14355;14;"jul";673;8;"no"
36315;11;"may";145;2;"no"
32201;16;"apr";251;2;"yes"
6050;26;"may";118;2;"no"
36302;11;"may";164;2;"no"
19091;5;"aug";334;2;"no"
27360;21;"nov";124;1;"no"
44551;13;"aug";461;1;"yes"
27967;28;"jan";100;2;"no"
14754;15;"jul";1412;4;"no"
24748;18;"nov";295;2;"no"
33769;23;"apr";229;2;"yes"
27477;21;"nov";177;2;"no"
44865;23;"sep";145;1;"no"
23323;27;"aug";60;3;"no"
19705;7;"aug";243;7;"no"
18108;30;"jul";64;4;"no"
7550;30;"may";498;4;"no"
7728;30;"may";76;3;"no"
26923;21;"nov";67;1;"no"
22647;25;"aug";116;8;"no"
31750;7;"apr";235;3;"no"
13427;9;"jul";72;1;"no"
12200;20;"jun";11;4;"no"
28443;29;"jan";170;1;"no"
13119;8;"jul";265;1;"no"
25012;18;"nov";420;1;"no"
32194;16;"apr";87;2;"no"
25019;18;"nov";190;4;"no"
43973;24;"jun";1207;4;"yes"
14269;14;"jul";211;3;"no"
21933;20;"aug";171;6;"no"
8606;3;"jun";189;1;"no"
33668;20;"apr";34;2;"no"
41916;21;"oct";110;1;"no"
26476;20;"nov";282;2;"no"
30012;4;"feb";872;1;"yes"
33932;30;"apr";354;1;"yes"
27493;21;"nov";46;7;"no"
35595;7;"may";1262;3;"yes"
38773;18;"may";106;5;"no"
15092;17;"jul";109;1;"no"
40569;13;"jul";326;3;"no"
25822;19;"nov";130;1;"no"
41829;15;"oct";244;1;"yes"
42182;9;"nov";235;2;"no"
43416;5;"apr";459;1;"yes"
12469;1;"jul";200;1;"no"
9694;6;"jun";160;1;"no"
4085;19;"may";468;1;"no"
18028;30;"jul";89;2;"no"
11405;19;"jun";188;5;"no"
13428;9;"jul";51;1;"no"
19432;6;"aug";105;6;"no"
13619;9;"jul";388;1;"no"
35028;6;"may";84;2;"no"
25910;19;"nov";623;1;"yes"
11971;20;"jun";37;3;"no"
16200;22;"jul";802;11;"yes"
11513;19;"jun";26;2;"no"
4052;19;"may";62;2;"no"
12997;7;"jul";78;1;"no"
36658;12;"may";27;6;"no"
18937;4;"aug";653;2;"no"
16285;23;"jul";142;1;"no"
1799;9;"may";145;2;"no"
3469;15;"may";973;2;"no"
25418;18;"nov";1377;1;"no"
31432;27;"mar";234;2;"yes"
1850;9;"may";324;1;"no"
19681;7;"aug";162;5;"no"
17900;30;"jul";566;2;"yes"
12091;20;"jun";267;2;"no"
24559;17;"nov";113;1;"no"
8597;3;"jun";372;1;"no"
28389;29;"jan";200;2;"no"
28289;29;"jan";1026;1;"no"
809;7;"may";97;1;"no"
11643;20;"jun";168;2;"no"
43660;10;"may";165;1;"no"
7497;29;"may";182;6;"no"
44868;23;"sep";156;2;"yes"
41732;8;"oct";152;1;"no"
21414;18;"aug";149;5;"no"
23307;27;"aug";96;7;"no"
18499;31;"jul";80;2;"no"
10537;16;"jun";73;4;"no"
6046;26;"may";128;5;"no"
39588;26;"may";81;1;"no"
38595;15;"may";364;2;"no"
40628;4;"aug";182;1;"no"
23411;27;"aug";787;13;"no"
28345;29;"jan";356;1;"no"
23849;29;"aug";159;2;"no"
10357;12;"jun";394;1;"no"
31519;2;"apr";146;1;"no"
15671;21;"jul";115;1;"no"
15057;17;"jul";284;1;"no"
19585;7;"aug";115;2;"no"
7125;29;"may";37;3;"no"
30195;5;"feb";11;6;"no"
2479;13;"may";139;1;"no"
28027;28;"jan";148;2;"no"
6337;27;"may";405;1;"no"
7644;30;"may";126;1;"no"
30899;9;"feb";175;3;"no"
43865;2;"jun";310;1;"yes"
8761;4;"jun";984;2;"yes"
23862;29;"aug";179;2;"no"
44750;9;"sep";430;4;"yes"
23788;29;"aug";45;11;"no"
34218;4;"may";115;1;"no"
8098;2;"jun";122;1;"no"
22693;25;"aug";103;5;"no"
38313;15;"may";193;2;"no"
41336;28;"aug";173;1;"yes"
6431;27;"may";345;2;"no"
1842;9;"may";109;1;"no"
13204;8;"jul";188;1;"no"
37333;13;"may";109;1;"no"
35284;7;"may";406;1;"no"
6876;28;"may";469;3;"no"
7189;29;"may";1236;2;"no"
601;6;"may";1906;3;"no"
32450;16;"apr";772;1;"no"
12154;20;"jun";10;4;"no"
44279;26;"jul";110;2;"no"
7601;30;"may";70;1;"no"
44372;2;"aug";100;8;"no"
23959;29;"aug";134;4;"no"
5470;23;"may";106;6;"no"
18656;31;"jul";109;5;"no"
20727;13;"aug";332;2;"no"
20193;11;"aug";149;4;"no"
18653;31;"jul";8;27;"no"
18150;30;"jul";153;6;"no"
81;5;"may";193;1;"no"
21893;20;"aug";360;4;"no"
41179;19;"aug";196;2;"no"
2405;13;"may";2231;1;"yes"
10451;12;"jun";153;6;"no"
43991;25;"jun";374;1;"yes"
12577;3;"jul";155;2;"no"
29851;4;"feb";316;1;"no"
34992;6;"may";911;1;"no"
7535;30;"may";83;1;"no"
5705;26;"may";24;1;"no"
33403;20;"apr";199;2;"no"
39407;22;"may";271;1;"yes"
28043;28;"jan";965;3;"no"
28080;28;"jan";119;2;"no"
36954;12;"may";295;3;"no"
39719;27;"may";128;4;"no"
44760;9;"sep";268;1;"yes"
19322;6;"aug";388;8;"no"
36332;11;"may";47;1;"no"
40281;15;"jun";74;1;"no"
29658;3;"feb";126;3;"no"
20398;11;"aug";356;1;"no"
21128;14;"aug";168;4;"no"
11687;20;"jun";512;2;"no"
14818;16;"jul";496;1;"yes"
29975;4;"feb";58;1;"no"
17208;28;"jul";265;2;"no"
34541;5;"may";123;1;"no"
19738;7;"aug";542;3;"no"
28912;2;"feb";118;1;"no"
12423;30;"jun";165;4;"no"
41555;11;"sep";210;1;"yes"
40272;15;"jun";64;1;"no"
4754;20;"may";1392;2;"yes"
5006;21;"may";154;4;"no"
19711;7;"aug";217;3;"no"
21763;19;"aug";119;9;"no"
42809;29;"jan";179;1;"no"
24244;17;"nov";433;1;"no"
15356;18;"jul";143;1;"no"
13859;10;"jul";506;3;"no"
23571;28;"aug";211;17;"no"
29877;4;"feb";232;1;"no"
5801;26;"may";207;2;"no"
29961;4;"feb";287;1;"no"
